data/R/fm/620_sleep.txt	24.8	1.1	0.553546	0.033121	0.975552	14.337095	0.044099	0.993421	1.010099	0.001847	0.999977	14.337095	0.044099	0.993421	0.805712	0.026988	0.992207	3.5	-1.3	1.126373	0.061405	0.996580	1.591158	0.503855	0.896218	0.584878	0.096658	0.969424
data/R/fm/621_active.txt	24.8	1.1	0.776828	0.008582	0.999146	14.042203	0.083695	0.975736	0.925565	0.020838	0.996464	14.042203	0.083695	0.975736	0.872319	0.009853	0.999108	18.8	-1.9	1.068249	0.377118	0.874184	2.406863	0.854525	0.872928	0.755706	0.022280	0.998997
data/R/fm/621_sleep.txt	24.8	1.1	0.620901	0.043207	0.967214	13.549141	0.024611	0.997696	1.009812	0.001567	0.999983	13.549141	0.024611	0.997696	0.786881	0.038085	0.983866	5.9	-1.3	1.187911	0.092725	0.993013	1.817789	0.474866	0.926948	0.623753	0.112358	0.963882
data/R/fm/630_active.txt	24.8	1.1	0.878224	0.016073	0.997661	16.302824	0.078428	0.984058	1.002147	0.000537	0.999998	16.302824	0.078428	0.984058	0.963667	0.009028	0.999386	19.7	-1.3	1.030358	0.021014	0.999520	1.341333	0.404183	0.905092	0.858754	0.037166	0.997842
data/R/fm/630_sleep.txt	24.8	1.1	0.515495	0.068073	0.891212	14.365794	0.042287	0.993971	1.004536	0.000768	0.999996	14.365794	0.042287	0.993971	0.780112	0.039372	0.982482	2.3	-1.6	1.088243	0.035948	0.998741	1.447962	0.414963	0.913369	0.623351	0.162192	0.927486
data/R/fm/631_active.txt	24.8	1.1	0.873756	0.026566	0.993571	16.537922	0.085260	0.981735	1.001594	0.000465	0.999998	16.537922	0.085260	0.981735	0.979067	0.004751	0.999835	8.3	-1.0	1.020179	0.015021	0.999750	1.275047	0.358488	0.916347	0.878883	0.068617	0.993010
data/R/fm/631_sleep.txt	24.8	1.1	0.593088	0.054498	0.944194	12.892890	0.037875	0.993995	1.014354	0.004707	0.999849	12.892890	0.037875	0.993995	0.768433	0.053570	0.967100	4.7	-1.3	1.287260	0.189203	0.975658	2.000923	0.705789	0.874366	0.610824	0.152719	0.932670
data/R/fm/640_active.txt	24.8	1.1	0.705166	0.024347	0.991724	12.326660	0.061985	0.982607	0.999352	0.025422	0.995491	12.326660	0.061985	0.982607	0.776674	0.013318	0.997946	23.0	-5.8	1.681885	0.490896	0.910431	2.837651	0.859922	0.904115	0.686366	0.061604	0.990782
data/R/fm/640_sleep.txt	24.8	1.1	0.569555	0.039380	0.967620	12.162293	0.026319	0.996733	0.934763	0.007523	0.999547	12.162293	0.026319	0.996733	0.721161	0.029880	0.988126	8.6	-1.9	1.080304	0.038783	0.998514	1.609972	0.308840	0.959236	0.561931	0.097721	0.966254
data/R/fm/641_active.txt	24.8	1.1	0.804572	0.015436	0.997430	15.866368	0.076772	0.983875	1.004044	0.000584	0.999998	15.866368	0.076772	0.983875	0.930259	0.006252	0.999684	21.8	-2.5	1.048758	0.017634	0.999674	1.329507	0.217461	0.970030	0.781300	0.040128	0.996963
data/R/fm/641_sleep.txt	24.8	1.1	0.700589	0.041988	0.975474	15.388804	0.058762	0.989896	0.998130	0.001593	0.999982	15.388804	0.058762	0.989896	0.897412	0.022052	0.995791	4.7	-0.7	1.075677	0.033661	0.998870	1.675429	0.664900	0.846109	0.719539	0.117610	0.970070
data/R/fm/650_active.txt	24.8	1.1	0.789273	0.016811	0.996834	14.574251	0.063773	0.986775	0.983894	0.007584	0.999584	14.574251	0.063773	0.986775	0.879807	0.009957	0.999104	18.2	-17.5	1.163932	0.090509	0.993065	2.773727	0.465212	0.968536	0.770964	0.044964	0.996087
data/R/fm/650_sleep.txt	24.8	1.1	0.591756	0.047853	0.956229	13.283676	0.024640	0.997597	1.008477	0.001792	0.999978	13.283676	0.024640	0.997597	0.758110	0.035425	0.984945	6.2	-25.0	1.177532	0.069905	0.995947	1.828606	0.287889	0.972172	0.595860	0.122979	0.953114
